,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
632,633,Male,32,118280,92,artist,0,5
633,634,Male,91,94576,90,artist,0,1
634,635,Female,33,129257,70,executive,6,3
635,636,Female,57,70373,10,healthcare,2,6
636,637,Female,43,77600,66,healthcare,0,1
637,638,Female,26,113707,97,entertainment,0,5
638,639,Female,59,189672,8,doctor,0,7
639,640,Female,61,143180,58,artist,0,5
640,641,Female,59,174890,14,marketing,3,4
641,642,Male,66,121377,19,,7,7
642,643,Male,26,154857,13,healthcare,0,7
643,644,Female,67,160945,51,healthcare,0,5
644,645,Female,85,119557,35,artist,0,2
645,646,Female,76,187141,33,doctor,0,7
646,647,Female,57,97468,22,artist,0,1
647,648,Female,77,160351,77,lawyer,8,5
648,649,Female,66,178627,94,healthcare,1,2
649,650,Female,49,170188,80,lawyer,1,6
650,651,Female,36,166007,40,doctor,1,4
651,652,Male,74,91794,83,entertainment,0,7
652,653,Female,16,189072,86,artist,6,3
653,654,Male,27,152717,15,executive,1,6
654,655,Female,3,158549,98,executive,0,3
655,656,Male,31,134263,94,marketing,1,3
656,657,Female,30,148236,28,executive,1,1
657,658,Male,94,171677,81,artist,0,6
658,659,Female,31,189446,38,artist,1,6
659,660,Male,49,106633,53,artist,0,3
660,661,Male,49,81084,48,executive,6,5
661,662,Male,53,148759,52,doctor,7,7
662,663,Female,3,117638,95,healthcare,2,7
663,664,Female,91,159537,37,doctor,4,1
664,665,Male,26,79526,6,marketing,9,7
665,666,Male,28,101414,64,,8,1
666,667,Female,92,109519,72,entertainment,1,4
667,668,Female,59,156880,70,artist,0,7
668,669,Male,15,157278,58,artist,0,6
669,670,Female,23,144916,84,engineer,1,7
670,671,Male,54,59163,100,marketing,3,3
671,672,Female,93,93991,49,artist,1,3
672,673,Female,65,58318,45,doctor,1,1
673,674,Female,13,180786,88,lawyer,1,5
674,675,Male,71,84622,45,doctor,0,6
675,676,Male,1,92674,59,artist,8,4
676,677,Female,57,87553,94,artist,1,1
677,678,Male,14,74174,79,entertainment,1,2
678,679,Female,77,180831,33,healthcare,1,2
679,680,Female,89,137397,33,doctor,1,7
680,681,Male,17,96154,100,artist,1,4
681,682,Male,86,172477,69,entertainment,1,3
682,683,Male,42,59954,37,executive,4,4
683,684,Female,29,112240,95,entertainment,0,4
684,685,Female,54,145679,35,artist,0,2
685,686,Male,96,136265,49,artist,12,5
686,687,Female,58,74869,12,healthcare,0,3
687,688,Female,52,109425,46,engineer,0,1
688,689,Female,3,126015,57,healthcare,0,1
689,690,Female,13,156951,66,healthcare,4,7
690,691,Female,3,127172,68,healthcare,1,2
691,692,Male,89,113834,22,doctor,0,3
692,693,Male,83,132005,2,entertainment,0,5
693,694,Female,80,171323,78,lawyer,10,4
694,695,Female,74,92355,87,entertainment,1,4
695,696,Male,42,60982,3,healthcare,0,5
696,697,Female,91,51742,33,artist,8,3
697,698,Female,31,138612,71,executive,9,2
698,699,Male,8,158123,84,artist,1,1
699,700,Male,64,164675,65,executive,0,5
700,701,Female,41,172882,27,healthcare,8,7
701,702,Female,62,70119,93,artist,0,1
702,703,Male,41,113998,26,healthcare,7,7
703,704,Male,22,114011,40,,5,7
704,705,Male,5,57265,89,entertainment,7,7
705,706,Female,38,130597,2,artist,6,1
706,707,Female,88,121597,7,engineer,0,5
707,708,Male,56,103210,100,artist,6,6
708,709,Male,47,66308,8,executive,0,4
709,710,Male,4,141336,93,homemaker,2,1
710,711,Male,82,153632,76,entertainment,9,7
711,712,Female,31,65520,71,lawyer,1,2
712,713,Female,69,153217,83,healthcare,1,6
713,714,Male,62,92768,75,doctor,1,1
714,715,Female,54,132345,10,artist,0,2
715,716,Female,60,186069,49,marketing,1,2
716,717,Female,31,53802,32,artist,1,7
717,718,Female,17,103739,62,healthcare,6,4
718,719,Female,15,50550,34,healthcare,9,7
719,720,Female,37,145648,21,healthcare,7,6
720,721,Male,36,85737,37,executive,0,3
721,722,Female,27,99950,20,entertainment,0,4
722,723,Female,11,83220,21,engineer,7,4
723,724,Male,83,73410,50,entertainment,8,5
724,725,Female,71,64310,43,marketing,2,1
725,726,Female,20,59844,79,doctor,0,1
726,727,Male,3,67787,1,executive,1,6
727,728,Male,52,172841,4,engineer,0,1
728,729,Male,75,145528,61,healthcare,1,2
729,730,Male,36,173807,42,artist,0,2
730,731,Male,60,185794,69,entertainment,7,1
731,732,Male,8,119780,71,healthcare,1,3
732,733,Female,9,158596,86,artist,1,2
733,734,Female,41,118122,52,entertainment,0,6
734,735,Male,38,99964,11,healthcare,7,4
735,736,Female,69,120752,27,executive,1,6
736,737,Female,33,189630,53,executive,5,5
737,738,Male,64,125510,6,healthcare,3,3
738,739,Male,19,101799,49,engineer,1,1
739,740,Female,88,92914,74,artist,0,3
740,741,Female,91,162465,59,engineer,9,3
741,742,Male,84,163818,27,engineer,2,1
742,743,Female,43,53832,56,entertainment,4,1
743,744,Female,30,140190,49,engineer,1,4
744,745,Male,16,125836,69,healthcare,1,4
745,746,Male,89,100938,27,entertainment,0,7
746,747,Male,5,168670,37,artist,1,3
747,748,Female,54,176885,10,entertainment,0,3
748,749,Female,41,111174,28,artist,4,5
749,750,Male,80,127335,97,artist,6,6
750,751,Male,37,149103,3,healthcare,10,1
751,752,Male,87,167705,31,healthcare,0,7
752,753,Female,50,183548,85,entertainment,1,4
753,754,Female,14,50396,46,lawyer,0,6
754,755,Female,17,63557,3,marketing,1,1
755,756,Female,98,87878,55,artist,1,6
756,757,Male,3,55634,53,engineer,8,3
757,758,Female,83,118110,26,engineer,1,5
758,759,Male,13,129396,36,artist,6,6
759,760,Female,46,62628,64,entertainment,8,6
760,761,Female,25,51700,17,healthcare,4,6
761,762,Female,4,106816,49,artist,7,5
762,763,Male,64,93000,67,lawyer,0,2
763,764,Female,84,144148,71,doctor,1,4
764,765,Male,12,101388,90,artist,0,2
765,766,Female,56,171560,78,engineer,0,2
766,767,Male,58,156366,60,entertainment,8,1
767,768,Female,0,143910,22,marketing,1,7
768,769,Female,25,106569,84,engineer,1,3
769,770,Male,28,173009,25,healthcare,9,6
770,771,Male,78,54252,29,engineer,0,5
771,772,Male,56,104600,57,entertainment,6,3
772,773,Male,91,50250,54,artist,0,2
773,774,Male,77,93242,84,entertainment,0,7
774,775,Female,83,156839,38,artist,3,7
775,776,Female,64,71305,39,artist,9,2
776,777,Male,19,85975,73,entertainment,0,6
777,778,Male,94,188107,52,engineer,10,2
778,779,Male,19,82333,35,marketing,1,2
779,780,Male,84,125016,25,entertainment,1,7
780,781,Female,10,148908,10,healthcare,2,3
781,782,Female,19,58217,70,artist,0,1
782,783,Male,74,76521,29,engineer,7,4
783,784,Female,95,117763,42,artist,1,2
784,785,Female,34,115184,93,homemaker,1,4
785,786,Male,30,54251,7,artist,2,6
786,787,Female,53,112530,24,entertainment,2,6
787,788,Male,67,107409,2,artist,1,6
788,789,Female,23,84793,23,homemaker,9,6
789,790,Female,25,66952,79,entertainment,1,2
790,791,Female,84,153465,11,lawyer,1,4
791,792,Female,1,178214,17,artist,1,7
792,793,Male,70,152069,42,entertainment,4,4
793,794,Female,56,132860,17,healthcare,7,2
794,795,Female,0,147719,86,lawyer,1,7
795,796,Female,91,172915,29,doctor,9,1
796,797,Female,81,148594,29,entertainment,3,5
797,798,Male,33,61986,77,executive,0,1
798,799,Male,75,91456,13,artist,1,4
799,800,Male,11,166247,84,executive,1,2
800,801,Female,61,140516,50,artist,0,3
801,802,Male,81,148208,36,,5,7
802,803,Female,62,133822,78,marketing,0,4
803,804,Female,44,175424,32,artist,4,5
804,805,Female,67,121528,92,healthcare,8,4
805,806,Female,30,189369,69,healthcare,0,3
806,807,Female,92,80808,26,artist,1,1
807,808,Male,25,57535,84,entertainment,1,7
808,809,Female,61,163509,51,healthcare,0,4
809,810,Female,72,75884,57,executive,0,7
810,811,Female,89,157759,52,artist,1,6
811,812,Female,37,184813,44,executive,0,2
812,813,Male,59,187253,51,executive,8,7
813,814,Male,41,81718,36,entertainment,1,3
814,815,Male,60,150019,37,doctor,1,2
815,816,Female,81,53452,73,entertainment,1,6
816,817,Male,85,150765,42,homemaker,8,2
817,818,Female,91,154456,71,,0,7
818,819,Female,65,56647,12,doctor,6,4
819,820,Female,19,117477,48,healthcare,6,7
820,821,Female,78,79677,9,artist,10,7
821,822,Female,0,116759,28,marketing,7,3
822,823,Male,26,180702,21,entertainment,6,1
823,824,Female,2,122698,100,entertainment,8,1
824,825,Female,60,169346,55,healthcare,7,2
825,826,Female,67,93176,25,artist,4,1
826,827,Female,4,75853,40,homemaker,4,5
827,828,Male,7,119362,58,engineer,8,1
828,829,Male,28,81545,36,artist,4,7
829,830,Male,67,67372,75,artist,0,7
830,831,Female,30,109703,61,executive,1,1
831,832,Male,38,166697,39,marketing,13,4
832,833,Female,40,124982,34,engineer,1,7
833,834,Female,6,146776,83,lawyer,1,7
834,835,Female,3,147548,45,executive,4,5
835,836,Female,51,117620,60,healthcare,7,6
836,837,Male,63,85351,57,healthcare,0,2
837,838,Male,65,174432,8,artist,0,7
838,839,Male,44,70787,68,doctor,1,3
839,840,Female,90,75473,63,healthcare,0,7
840,841,Male,76,90082,49,healthcare,1,6
841,842,Female,62,185388,54,healthcare,0,2
842,843,Female,5,168110,69,doctor,14,6
843,844,Female,67,184628,38,artist,12,2
844,845,Female,38,176551,45,healthcare,8,1
845,846,Female,31,76422,21,healthcare,9,7
846,847,Male,2,164248,51,entertainment,9,3
847,848,Female,82,109188,38,lawyer,5,7
848,849,Female,66,132951,26,healthcare,4,1
849,850,Female,75,164598,32,healthcare,8,1
850,851,Male,69,186655,32,,7,2
851,852,Female,62,111859,86,healthcare,6,1
852,853,Female,0,121926,41,lawyer,7,1
853,854,Female,11,143047,42,executive,1,3
854,855,Female,22,131748,23,artist,1,3
855,856,Male,76,142801,23,lawyer,0,1
856,857,Male,85,142723,46,engineer,0,6
857,858,Male,21,155151,16,marketing,14,3
858,859,Female,64,153607,48,healthcare,1,4
859,860,Male,94,144192,34,healthcare,0,3
860,861,Female,83,174159,22,lawyer,4,4
861,862,Female,93,73642,50,marketing,0,3
862,863,Female,12,170319,46,artist,8,7
863,864,Female,0,141351,10,engineer,0,2
864,865,Female,79,167411,9,marketing,12,5
865,866,Male,90,58289,49,artist,5,6
866,867,Female,45,79801,77,doctor,0,2
867,868,Female,82,146118,52,marketing,8,7
868,869,Female,57,57337,14,healthcare,1,4
869,870,Female,43,113575,6,entertainment,1,2
870,871,Male,63,122658,65,engineer,6,2
871,872,Female,62,151836,13,artist,0,6
872,873,Female,43,185900,80,homemaker,9,4
873,874,Female,34,94029,98,healthcare,1,4
874,875,Female,30,157290,22,artist,2,2
875,876,Male,97,175996,42,entertainment,10,4
876,877,Male,68,102016,37,artist,0,4
877,878,Male,16,77902,67,artist,1,2
878,879,Female,15,81138,86,healthcare,9,7
879,880,Male,25,128258,48,executive,0,2
880,881,Female,29,62475,24,artist,6,4
881,882,Female,85,82854,75,artist,6,4
882,883,Female,30,59284,38,doctor,7,7
883,884,Female,13,141580,92,healthcare,0,4
884,885,Female,88,171362,90,executive,6,4
885,886,Male,5,78274,65,artist,9,2
886,887,Female,95,76646,61,artist,0,1
887,888,Female,92,78308,66,executive,5,2
888,889,Female,63,78971,89,engineer,1,2
889,890,Female,75,65528,73,marketing,1,5
890,891,Male,67,94199,71,artist,5,7
891,892,Female,58,135705,48,engineer,8,7
892,893,Male,52,130573,31,entertainment,8,3
893,894,Female,85,152303,68,artist,1,5
894,895,Female,31,144582,89,doctor,1,1
895,896,Female,84,93288,60,artist,10,6
896,897,Female,93,88192,3,marketing,10,2
897,898,Male,18,62362,81,lawyer,7,3
898,899,Male,73,74350,39,lawyer,10,1
899,900,Male,3,144103,42,healthcare,8,7
900,901,Male,1,75518,17,lawyer,7,3
901,902,Male,53,160980,62,doctor,4,2
902,903,Female,75,102904,28,artist,7,6
903,904,Female,15,174501,37,,9,7
904,905,Female,47,157661,57,healthcare,6,6
905,906,Female,66,118385,8,healthcare,10,3
906,907,Female,17,116463,100,artist,8,4
907,908,Female,1,161212,14,artist,9,6
908,909,Male,16,172601,50,marketing,4,6
909,910,Female,52,167214,94,homemaker,8,7
910,911,Male,21,69644,19,artist,5,1
911,912,Female,19,120215,46,homemaker,7,2
912,913,Female,29,180401,23,engineer,7,6
913,914,Female,40,113739,93,artist,5,7
914,915,Male,76,111717,41,healthcare,1,2
915,916,Male,91,62808,20,engineer,0,4
916,917,Female,24,67582,13,artist,1,3
917,918,Male,4,96543,60,artist,9,1
918,919,Male,90,89667,69,artist,0,2
919,920,Female,56,98980,65,engineer,0,1
920,921,Male,14,124998,17,lawyer,1,3
921,922,Male,52,189091,12,artist,0,6
922,923,Female,14,153842,3,artist,1,3
923,924,Male,30,106314,16,artist,0,7
924,925,Female,70,62901,60,artist,8,5
925,926,Male,14,149618,78,healthcare,4,6
926,927,Female,95,72068,97,healthcare,0,6
927,928,Male,25,81367,87,,0,3
928,929,Female,95,118575,10,entertainment,1,3
929,930,Female,12,82382,97,executive,1,3
930,931,Male,82,114776,55,entertainment,10,3
931,932,Female,2,145597,81,artist,1,6
932,933,Male,51,162072,86,engineer,1,1
933,934,Male,63,172872,11,healthcare,0,7
934,935,Female,30,182162,6,artist,1,3
935,936,Female,68,71467,81,artist,5,7
936,937,Female,21,85568,1,healthcare,0,6
937,938,Female,99,56851,72,entertainment,6,3
938,939,Female,0,116782,73,artist,9,5
939,940,Female,80,67781,1,entertainment,4,4
940,941,Female,51,70152,29,healthcare,0,2
941,942,Male,18,185861,82,artist,3,6
942,943,Male,43,162595,17,artist,3,3
943,944,Female,29,80098,54,lawyer,10,6
944,945,Female,20,184801,8,lawyer,1,1
945,946,Female,39,58908,37,artist,6,6
946,947,Female,9,146011,69,marketing,9,5
947,948,Female,45,135174,39,artist,9,4
948,949,Female,65,114244,64,artist,0,1
949,950,Female,64,157207,52,healthcare,0,4
950,951,Female,81,128834,23,entertainment,5,4
951,952,Male,54,51166,24,entertainment,0,7
952,953,Female,32,130118,36,artist,0,4
953,954,Male,29,87014,71,doctor,11,4
954,955,Female,25,111379,93,artist,0,2
955,956,Male,5,83704,82,entertainment,1,1
956,957,Female,55,90558,49,healthcare,8,2
957,958,Male,12,187343,14,healthcare,6,3
958,959,Female,81,111174,48,entertainment,9,6
959,960,Male,87,64461,63,engineer,4,4
960,961,Male,12,109618,97,artist,7,3
961,962,Male,91,189357,4,lawyer,7,1
962,963,Female,63,120955,79,artist,6,1
963,964,Female,97,168898,54,homemaker,8,7
964,965,Male,89,130431,52,healthcare,6,3
965,966,Male,59,161091,56,engineer,9,1
966,967,Female,26,69988,2,homemaker,5,4
967,968,Female,5,169702,98,doctor,5,1
968,969,Male,32,186897,49,healthcare,1,7
969,970,Female,98,109061,41,engineer,6,1
970,971,Male,31,188620,30,artist,3,6
971,972,Female,59,108675,57,artist,4,5
972,973,Female,80,177601,34,entertainment,0,2
973,974,Female,12,87365,3,marketing,1,2
974,975,Male,80,95929,23,engineer,0,2
975,976,Male,59,97185,87,entertainment,0,5
976,977,Female,56,103838,17,artist,1,2
977,978,Male,18,129260,11,doctor,1,3
978,979,Female,66,151184,19,artist,1,4
979,980,Female,67,177512,62,engineer,2,3
980,981,Male,39,140099,51,lawyer,0,7
981,982,Male,23,67535,97,healthcare,7,6
982,983,Male,47,133236,61,executive,1,6
983,984,Female,41,87975,5,homemaker,9,7
984,985,Female,40,164350,23,healthcare,0,5
985,986,Male,36,55109,53,artist,8,3
986,987,Female,12,67613,40,entertainment,1,2
987,988,Female,60,185306,47,entertainment,0,2
988,989,Female,24,154787,84,executive,3,5
989,990,Female,17,109759,96,artist,9,3
990,991,Female,92,114571,51,executive,1,3
991,992,Male,32,130697,93,artist,1,2
992,993,Male,39,115916,24,doctor,13,6
993,994,Female,50,69814,53,artist,9,2
994,995,Female,85,118161,74,engineer,0,4
995,996,Male,65,56583,65,healthcare,2,3
996,997,Female,17,185843,36,artist,4,3
997,998,Female,31,171825,22,entertainment,10,4
998,999,Male,24,77976,95,artist,11,3
999,1000,Male,97,66312,75,entertainment,0,1
1000,1001,Female,92,81839,11,entertainment,0,4
1001,1002,Female,80,55712,5,artist,5,6
1002,1003,Male,33,158335,45,healthcare,2,5
1003,1004,Male,8,74253,45,lawyer,1,6
1004,1005,Male,67,119625,3,healthcare,4,4
1005,1006,Female,8,129743,6,artist,0,2
1006,1007,Female,61,101007,60,lawyer,0,6
1007,1008,Male,83,87529,49,artist,9,7
1008,1009,Male,8,151648,98,healthcare,8,6
1009,1010,Male,69,61637,67,,0,5
1010,1011,Male,14,164659,59,entertainment,1,6
1011,1012,Female,80,125623,62,executive,0,4
1012,1013,Female,85,104054,22,artist,8,4
1013,1014,Male,88,83535,56,artist,1,5
1014,1015,Female,76,166245,13,executive,7,3
1015,1016,Female,32,100890,60,entertainment,4,4
1016,1017,Female,99,55972,83,entertainment,1,7
1017,1018,Female,85,134282,39,artist,2,5
1018,1019,Female,25,106669,22,lawyer,1,7
1019,1020,Female,99,145777,94,executive,1,5
1020,1021,Male,41,119259,91,healthcare,1,5
1021,1022,Female,1,150174,59,artist,2,2
1022,1023,Female,45,55472,51,healthcare,1,3
1023,1024,Male,55,99423,82,healthcare,0,5
1024,1025,Female,20,146221,25,marketing,0,3
1025,1026,Female,33,84238,31,artist,1,2
1026,1027,Male,92,57032,75,entertainment,1,5
1027,1028,Male,93,88811,52,engineer,0,4
1028,1029,Male,60,167420,38,artist,5,2
1029,1030,Male,38,101846,17,doctor,3,2
1030,1031,Male,15,114061,87,artist,2,5
1031,1032,Male,74,147449,16,artist,1,5
1032,1033,Female,47,83043,76,executive,0,1
1033,1034,Female,96,168990,81,doctor,9,5
1034,1035,Male,97,73867,65,healthcare,4,5
1035,1036,Female,35,165772,51,healthcare,1,4
1036,1037,Female,19,178217,38,marketing,0,3
1037,1038,Male,60,162612,98,engineer,1,6
1038,1039,Male,37,99872,53,entertainment,11,3
1039,1040,Female,49,142566,77,artist,1,7
1040,1041,Female,1,111424,80,entertainment,8,5
1041,1042,Male,43,187841,38,artist,1,4
1042,1043,Female,46,171921,50,artist,1,6
1043,1044,Female,65,115299,87,artist,6,3
1044,1045,Male,75,94129,27,healthcare,6,7
1045,1046,Male,40,172378,39,entertainment,5,6
1046,1047,Male,28,146597,31,engineer,1,4
1047,1048,Female,78,64057,44,doctor,0,3
1048,1049,Female,22,163585,49,artist,9,5
1049,1050,Male,6,93186,83,entertainment,1,3
1050,1051,Male,46,149764,1,entertainment,0,6
1051,1052,Male,17,116822,84,doctor,1,3
1052,1053,Female,46,109346,37,entertainment,1,2
1053,1054,Female,72,111587,99,artist,7,4
1054,1055,Female,38,166644,66,artist,8,6
1055,1056,Female,50,181270,56,artist,1,1
1056,1057,Male,47,65207,81,healthcare,1,2
1057,1058,Female,72,112146,21,homemaker,8,4
1058,1059,Male,8,104953,57,doctor,1,6
1059,1060,Female,34,139009,24,artist,0,4
1060,1061,Female,53,67916,82,healthcare,0,6
1061,1062,Female,82,99983,88,executive,0,1
1062,1063,Male,63,131122,40,artist,9,6
1063,1064,Female,58,173190,37,doctor,9,4
1064,1065,Male,23,122712,21,marketing,1,1
1065,1066,Female,80,55792,30,artist,1,6
1066,1067,Male,45,73892,45,doctor,1,4
1067,1068,Female,30,78821,46,,1,4
1068,1069,Female,84,152475,12,artist,0,7
1069,1070,Male,45,152226,87,artist,4,4
1070,1071,Male,85,117679,18,entertainment,1,3
1071,1072,Male,23,146473,87,artist,1,4
1072,1073,Male,79,66051,75,healthcare,1,7
1073,1074,Male,47,162332,72,entertainment,1,5
1074,1075,Female,93,166018,71,doctor,0,3
1075,1076,Female,95,67398,81,entertainment,2,5
1076,1077,Male,44,73760,70,entertainment,1,6
1077,1078,Male,95,167578,66,entertainment,0,1
1078,1079,Male,28,130267,45,engineer,8,4
1079,1080,Male,91,94846,95,engineer,0,5
1080,1081,Female,81,155396,1,engineer,9,5
1081,1082,Female,90,138013,16,artist,8,7
1082,1083,Male,79,148286,77,entertainment,0,4
1083,1084,Female,6,101031,28,artist,1,1
1084,1085,Female,38,52884,24,lawyer,1,1
1085,1086,Male,87,153230,15,healthcare,8,1
1086,1087,Female,93,63261,13,engineer,1,7
1087,1088,Male,44,90167,84,engineer,0,3
1088,1089,Female,10,162076,78,,0,3
1089,1090,Female,84,53622,27,artist,0,3
1090,1091,Female,7,172913,94,executive,3,4
1091,1092,Female,41,94316,86,artist,0,6
1092,1093,Male,87,141383,3,,7,5
1093,1094,Female,33,67874,55,artist,0,2
1094,1095,Female,34,176554,62,healthcare,1,2
1095,1096,Female,53,135341,56,healthcare,10,2
1096,1097,Female,47,129019,57,healthcare,0,3
1097,1098,Male,53,107879,3,doctor,1,6
1098,1099,Male,92,79531,4,artist,1,1
1099,1100,Male,89,63379,59,artist,12,7
1100,1101,Female,27,156258,54,entertainment,0,4
1101,1102,Male,70,67874,41,entertainment,9,3
1102,1103,Female,86,159964,57,engineer,5,6
1103,1104,Female,99,103706,50,entertainment,1,2
1104,1105,Female,96,64713,84,entertainment,2,7
1105,1106,Female,65,90414,55,artist,1,5
1106,1107,Female,82,171100,34,executive,0,5
1107,1108,Male,36,187305,85,engineer,6,7
1108,1109,Female,30,139758,46,lawyer,0,6
1109,1110,Female,96,91226,56,healthcare,0,5
1110,1111,Female,69,143928,30,engineer,9,7
1111,1112,Female,34,92366,14,healthcare,0,6
1112,1113,Male,74,175041,25,artist,4,1
1113,1114,Male,97,147301,93,lawyer,1,5
1114,1115,Male,56,119296,49,engineer,0,7
1115,1116,Female,30,126306,44,artist,0,1
1116,1117,Male,13,100647,49,executive,1,3
1117,1118,Female,95,168663,16,engineer,11,5
1118,1119,Female,2,105391,42,executive,1,7
1119,1120,Female,78,175179,43,executive,9,4
1120,1121,Female,54,165019,12,entertainment,1,2
1121,1122,Female,85,68212,26,healthcare,7,4
1122,1123,Male,13,64572,71,artist,1,2
1123,1124,Female,85,92591,99,artist,8,2
1124,1125,Female,41,69730,97,artist,1,4
1125,1126,Female,25,156793,57,marketing,2,4
1126,1127,Female,74,56848,41,artist,5,1
1127,1128,Male,8,148450,55,healthcare,0,6
1128,1129,Male,62,150619,32,artist,10,6
1129,1130,Male,52,100261,10,artist,1,6
1130,1131,Female,36,109895,56,healthcare,5,2
1131,1132,Male,11,152684,24,lawyer,0,3
1132,1133,Female,84,133765,83,artist,1,3
1133,1134,Female,99,57677,99,lawyer,0,5
1134,1135,Female,51,112358,27,artist,0,6
1135,1136,Female,57,73845,52,artist,1,7
1136,1137,Male,92,89531,42,healthcare,6,2
1137,1138,Male,29,118092,100,entertainment,7,3
1138,1139,Male,62,144242,49,entertainment,1,4
1139,1140,Female,43,140876,90,entertainment,0,4
1140,1141,Male,72,76888,26,marketing,0,1
1141,1142,Female,28,116644,88,artist,6,3
1142,1143,Female,57,143021,3,executive,5,4
1143,1144,Female,86,145679,91,lawyer,9,6
1144,1145,Female,26,64398,7,lawyer,1,6
1145,1146,Female,13,104512,40,marketing,9,3
1146,1147,Male,1,71564,68,artist,1,5
1147,1148,Female,89,122707,64,homemaker,2,3
1148,1149,Female,91,51733,96,healthcare,0,5
1149,1150,Female,67,138087,63,marketing,1,7
1150,1151,Male,63,147278,51,lawyer,0,4
1151,1152,Female,90,187339,62,healthcare,0,6
1152,1153,Female,87,129972,97,executive,1,6
1153,1154,Female,89,151176,55,healthcare,1,2
1154,1155,Female,34,74358,60,artist,0,6
1155,1156,Male,89,83953,82,healthcare,0,3
1156,1157,Male,31,62925,24,engineer,1,6
1157,1158,Male,55,65257,93,doctor,2,3
1158,1159,Female,3,188557,4,healthcare,9,2
1159,1160,Male,64,163783,84,healthcare,3,1
1160,1161,Female,1,108342,97,doctor,0,3
1161,1162,Female,20,155951,21,healthcare,7,4
1162,1163,Female,18,183071,29,artist,7,4
1163,1164,Female,83,124104,20,healthcare,4,6
1164,1165,Female,21,136747,3,healthcare,1,1
1165,1166,Male,19,189498,18,artist,4,1
1166,1167,Female,74,76149,48,artist,9,6
1167,1168,Female,44,185550,54,artist,0,1
1168,1169,Female,52,119567,19,artist,5,2
1169,1170,Female,14,79806,30,engineer,1,6
1170,1171,Male,10,180774,66,entertainment,1,5
1171,1172,Female,80,90142,50,lawyer,1,2
1172,1173,Female,82,184481,84,executive,0,2
1173,1174,Female,32,66089,75,artist,6,3
1174,1175,Female,16,60044,83,artist,4,1
1175,1176,Male,61,52543,23,executive,0,6
1176,1177,Male,57,50429,23,artist,0,1
1177,1178,Male,95,178228,45,engineer,1,2
1178,1179,Female,38,161130,98,artist,8,3
1179,1180,Male,70,87976,38,lawyer,1,6
1180,1181,Female,40,179150,91,artist,5,2
1181,1182,Female,92,163442,32,executive,1,6
1182,1183,Female,73,108159,18,entertainment,8,7
1183,1184,Female,62,73419,14,healthcare,0,1
1184,1185,Female,12,138425,78,doctor,11,6
1185,1186,Male,65,54431,93,healthcare,1,7
1186,1187,Female,88,168437,81,artist,2,2
1187,1188,Female,55,71322,54,entertainment,1,6
1188,1189,Female,99,122548,14,,2,5
1189,1190,Female,20,141428,32,entertainment,1,5
1190,1191,Male,97,142214,32,artist,7,4
1191,1192,Female,93,62590,43,artist,9,6
1192,1193,Male,84,172523,83,artist,6,2
1193,1194,Female,16,157588,76,executive,2,6
1194,1195,Female,10,143313,57,doctor,4,7
1195,1196,Female,59,119833,38,doctor,1,2
1196,1197,Female,54,70803,35,entertainment,0,5
1197,1198,Male,82,139008,47,artist,1,4
1198,1199,Male,83,126669,53,artist,1,6
1199,1200,Male,87,122722,10,executive,9,4
1200,1201,Male,1,79800,47,artist,0,1
1201,1202,Male,89,100155,5,healthcare,6,1
1202,1203,Female,32,110846,49,artist,0,2
1203,1204,Female,1,106841,69,entertainment,0,3
1204,1205,Female,54,117181,66,doctor,12,5
1205,1206,Female,56,86898,76,healthcare,0,6
1206,1207,Female,31,143241,81,executive,4,7
1207,1208,Female,26,146028,33,healthcare,0,5
1208,1209,Male,7,165287,65,doctor,1,3
1209,1210,Female,60,132486,9,artist,1,2
1210,1211,Male,92,96424,74,artist,8,5
1211,1212,Female,93,151468,41,artist,1,5
1212,1213,Female,8,76561,79,healthcare,0,1
1213,1214,Female,81,125316,81,lawyer,0,6
1214,1215,Male,21,109373,22,entertainment,4,2
1215,1216,Male,96,135042,12,artist,0,7
1216,1217,Female,78,59784,81,artist,3,3
1217,1218,Male,86,140687,63,artist,1,2
1218,1219,Male,1,182927,55,healthcare,1,1
1219,1220,Female,62,175534,44,artist,1,6
1220,1221,Male,68,170957,6,lawyer,1,3
1221,1222,Male,70,81197,76,artist,0,4
1222,1223,Female,21,104888,8,healthcare,0,4
1223,1224,Male,74,184838,18,,8,5
1224,1225,Female,62,139588,66,executive,0,2
1225,1226,Male,22,126543,45,homemaker,0,3
1226,1227,Female,87,177260,45,entertainment,14,2
1227,1228,Male,44,156823,42,healthcare,9,5
1228,1229,Female,27,183201,52,engineer,8,6
1229,1230,Female,95,84925,46,artist,4,6
1230,1231,Male,89,69719,47,artist,9,2
1231,1232,Female,41,61355,13,healthcare,1,3
1232,1233,Male,41,156014,49,doctor,14,5
1233,1234,Male,21,184088,21,entertainment,11,7
1234,1235,Female,59,158372,98,artist,1,1
1235,1236,Female,64,135742,67,healthcare,1,7
1236,1237,Female,38,145704,82,marketing,0,4
1237,1238,Female,70,157307,23,executive,4,3
1238,1239,Female,25,88064,73,executive,1,5
1239,1240,Female,3,167226,59,homemaker,3,1
1240,1241,Female,70,153821,8,marketing,1,4
1241,1242,Male,29,170669,78,doctor,9,5
1242,1243,Male,88,93555,13,artist,3,3
1243,1244,Female,20,101941,18,healthcare,1,3
